Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
56.59458644812191,0.10259099288637841,0.03386448899280957,-0.0011426114357943884,3.9524438904273733,-24.61494738901337,3.7424349659879748,-0.01847524505380986,-1.997210095906986,0.35035791466837307,-0.009676207709295545,-1.4209186233318392,0.011603905723088646,-0.6041755384408093,0.9923211125843279
