,y_predicted,y_actual,Relative Error
251,4.853903946888847,4.634728988229636,0.04728970328487995
85,6.215258745365613,6.068425588244111,0.02419625238644286
223,5.749393191628913,5.69035945432406,0.010374342390618888
280,5.260246344241877,4.976733742420574,0.056967604958389574
18,7.411257078737785,7.865955413933502,0.057805862259310406
261,5.5210514696200566,5.886104031450156,0.062019386657045115
30,6.652717098055053,6.985641817639208,0.0476584297155772
169,4.6114858903438485,4.804021044733257,0.040077916519638976
24,6.277137030253734,6.261491684321042,0.002498661137228498
153,5.582242090260125,5.855071922202427,0.04659717857738552
86,5.59525937457049,5.568344503761097,0.004833549862299952
333,5.3357882437462845,5.081404364984463,0.050061727130940335
334,5.418570583970163,5.14166355650266,0.053855532246426016
298,5.158993728397613,5.0106352940962555,0.029608707398073808
11,5.664187735984528,5.583496308781699,0.014451774074949665
36,7.02719449290549,7.392647520721623,0.04943466150547102
129,6.5654658463626685,6.716594773520978,0.02250082553053655
321,5.418930958822757,5.187385805840755,0.04463619280472503
380,5.385551214122649,5.652489180268651,0.047224852208087705
162,5.187561740766411,4.762173934797756,0.08932638996242812
31,6.227973045393336,6.4967749901858625,0.04137467361861592
386,6.708030766812746,6.895682697747868,0.02721295905863095
22,6.482159710318671,7.01211529430638,0.07557713496496793
188,5.117827094670503,5.631211781821365,0.09116771079506675
296,4.906866894364061,5.293304824724492,0.07300503998096212
70,7.881683075750817,7.8628820346414905,0.0023911132109695568
56,5.256523091189329,5.209486152841421,0.00902909365106034
247,5.839901311246077,6.144185634125646,0.04952394686604711
148,6.107810678086286,6.659293919683638,0.08281407131877286
77,5.427815293167873,5.568344503761097,0.025237161691110212
263,7.64724411198781,8.261009786023827,0.07429668889563604
19,6.211027845977446,6.373319789577012,0.02546427120524848
167,5.175161779449939,5.424950017481403,0.04604433906792577
87,5.942896429148039,6.230481447578482,0.04615775214966971
253,6.301840351593645,5.777652323222656,0.09072682104183925
47,7.270734443155975,7.855932199718614,0.0744911923480704
244,5.739172896630148,5.472270673671475,0.04877357844209154
218,5.800917012373789,5.945420608606575,0.02430502495039679
317,5.600824570857638,5.497168225293202,0.018856316800984745
164,5.3792877128319105,5.739792912179234,0.06280804984834373
291,5.268452089919824,4.912654885736052,0.07242462832405205
323,5.6594898815374535,5.616771097666572,0.007605576785678317
104,6.406309320717627,6.230481447578482,0.028220591718073666
206,4.894983617012292,5.062595033026967,0.03310780635646831
286,5.483798077003346,5.814130531825066,0.05681545211507802
130,5.787637127103586,5.488937726156687,0.05441843501402701
217,5.767566835487367,5.44673737166631,0.05890305368678097
100,6.392995894958444,6.405228458030842,0.0019097777936492638
108,7.933914619760607,8.335431477880796,0.04816989488614583
135,5.566972907780474,5.236441962829949,0.06312128489091369
294,5.335373407681144,4.941642422609304,0.07967613829572487
180,4.755892311725573,4.762173934797756,0.0013190662832121816
88,6.187724995575833,6.163314804034641,0.003960562184039658
300,4.613566805718941,5.176149732573829,0.10868752951919433
181,5.344486139045948,5.0106352940962555,0.06662844636548378
155,6.667076153300989,6.593044534142437,0.011228745502199324
288,5.8448516449192,6.163314804034641,0.05167075984938628
147,5.490255502655949,5.762051382780177,0.04716998549101567
154,5.610168230610687,6.003887067106539,0.06557732217398242
98,5.460282942228615,5.10594547390058,0.06939703334852623
197,5.087779835671586,5.209486152841421,0.02336244182229996
35,7.685003280516549,7.069023426578259,0.08713789964570148
175,5.7374218964147605,5.455321115357702,0.05171112297365866
159,6.4365386250777,6.8501261661455,0.06037663117970304
110,6.680159455560062,7.199678345691172,0.07215862503663499
5,6.072797676485339,6.309918278226516,0.03757902896451183
71,6.4709011711352735,6.345636360828596,0.019740307068323817
201,5.5691353713405025,5.337538079701318,0.04339028371899588
342,6.13187223086615,6.173786103901937,0.006789006345603161
215,5.066527935690783,5.093750200806762,0.0053442481556452235
83,5.557789037118466,5.680172609017068,0.02154574875142386
242,5.754578896590255,5.676753802268282,0.013709436243452427
193,5.823598056330831,5.953243334287785,0.021777251605063705
316,5.2176973628840475,5.135798437050262,0.01594667836707859
204,4.868599063841888,4.624972813284271,0.05267625570854202
38,6.728214185248621,6.8308742346461795,0.015028830259656472
13,5.933921437401408,6.184148890937483,0.04046271491017449
42,6.756847389559587,6.815639990074331,0.008626130576198893
34,6.026299734728932,5.43372200355424,0.10905558488032367
52,6.158395017583329,5.877735781779639,0.04774954952444518
238,6.144501588210902,5.902633333401366,0.040976330588056505
28,5.140993166001794,4.812184355372417,0.06832839025842555
122,7.195317070389521,7.017506142941256,0.025338193344813912
237,5.605598197690698,5.337538079701318,0.0502216778572155
356,6.687304551459957,6.431331081933479,0.039801009505721754
63,6.1280133442859,6.182084906716632,0.008746493011117459
128,7.715170871010026,7.603897968521881,0.014633665910403508
199,5.479211884039532,5.375278407684165,0.019335459202780913
293,5.852193939768683,5.560681631015528,0.05242384443072631
101,6.270815705271377,6.338594078203183,0.010692966310128397
51,6.746241806532721,7.090076835776092,0.04849524726000152
152,6.595436471982039,6.284134161070802,0.04953782063401898
210,5.466580538965376,5.176149732573829,0.05610942909240978
103,6.099454742275251,5.855071922202427,0.04173865382355498
233,4.353052527404239,4.442651256490317,0.020167851112594448
32,6.096642454497307,6.55250788703459,0.0695711383177885
373,5.24562489624134,5.572154032177765,0.05860016324940093
229,4.853792071526238,4.927253685157205,0.014909241197030748
266,5.929511118515126,5.356586274672012,0.10695708319907433
198,5.207028861454545,4.875197323201151,0.06806525279996398
0,8.151830313270045,8.439663988907,0.03410487384512945
2,7.619310531478123,7.330405211844402,0.03941191670644761
102,7.622380435407126,7.730174795246222,0.013944621265923407
57,9.098066985191759,8.585225601808064,0.05973534152389532
134,7.091398378306479,7.661997558901893,0.07447133416695989
178,6.267241634293639,5.730099782973574,0.09374040098152028
207,5.387607659305969,5.267858159063328,0.02273210413545631
249,4.8845984332115595,5.3230099791384085,0.08236158632898355
117,6.686451669157959,6.6052979209482015,0.01228616016733852
111,8.633317190809613,8.965079015408355,0.03700601233168606
245,5.941799530948465,5.697093486505405,0.042952787245407
232,4.945888443854973,5.332718793265369,0.07253904891795893
131,5.837544055888934,5.4510384535657,0.07090494877547741
43,8.250804769879846,8.735525185733225,0.05548841146323065
202,5.947428836801487,5.634789603169249,0.05548374573850922
78,7.4596121776333,7.510977752014095,0.006838733394866091
324,5.419514656815613,5.19295685089021,0.043627900718367134
194,5.461782397909622,5.187385805840755,0.0528968930284517
12,7.984645052410812,8.24380842366528,0.03143733550509189
379,6.803989435365355,7.1459844677143876,0.04785835092339884
33,7.374712950122346,7.497207223203318,0.016338653772548895
344,5.972546927222214,5.831882477283517,0.02411990476259021
4,6.925313331060296,6.297109319933935,0.09976069640997612
171,6.013057901691267,5.730099782973574,0.0493810107039454
39,6.324161310422985,6.553933404025811,0.03505865553374193
200,4.842549380866901,5.3471075307174685,0.09436095065454328
248,5.297012843899818,5.187385805840755,0.021133388215626495
196,5.65996511821962,5.739792912179234,0.013907782942870331
80,5.83797026374088,5.53338948872752,0.05504415975666343
192,5.653807272053524,5.998936561946683,0.057531745223383786
182,5.651376236933793,5.564520407322694,0.015608861726304536
336,5.255986617595958,5.225746673713202,0.0057867221223851404
312,5.352001065333531,5.017279836814924,0.06671368538436853
92,7.16192981812985,7.652070746116482,0.06405337120483161
275,5.0313027769799294,5.087596335232384,0.011064863354549707
82,6.12029296215559,6.484635235635252,0.05618546922693175
54,6.486690629752611,6.709304340258298,0.03317984983479179
224,5.670617276762661,5.932245187448011,0.04410267991601669
50,5.5491738384242595,5.3612921657094255,0.0350441025983468
173,4.806015162920994,4.499809670330265,0.06804854316610581
216,5.6443159425282765,5.84354441703136,0.03409377259500593
29,7.860593102142578,7.665753431861699,0.025416897636056653
264,7.0600108697151045,7.667158255319148,0.07918805969380249
254,5.483368446101037,5.198497031265826,0.054798803023620224
107,5.738787431027641,5.393627546352362,0.0639940154764128
48,7.104925586728226,7.039660349862076,0.009271077526833897
311,4.3398595428694815,4.653960350157523,0.06749107935081788
59,5.429850576889389,5.181783550292085,0.04787290402805821
124,6.178973773649291,6.3473892096560105,0.02653302490896824
376,6.249110213858091,5.730099782973574,0.09057615932391011
228,7.533439904993993,7.515344571180436,0.0024077849847295497
53,6.538100961392731,6.974478911025045,0.06256782122353274
203,5.559708076627707,5.4680601411351315,0.01676059390845515
368,5.896918023433494,6.434546518787453,0.08355343982426781
3,6.540464254232786,6.732210706467206,0.028481944578802515
141,6.088721128771667,5.978885764901122,0.0183705406307192
66,6.821001096564373,6.9411900550683745,0.0173153245409612
190,5.1952484561809795,5.241747015059643,0.008870813250824922
339,6.056358043748766,5.926926025970411,0.021837967474406503
330,5.552044301821239,5.58724865840025,0.006300839416925247
347,5.8552230594559,5.459585514144159,0.0724665900528094
61,5.458438861042088,5.198497031265826,0.05000326598493159
231,8.25756803246211,7.410347097821024,0.11432945359471859
105,6.900372646591679,7.259819610363186,0.049511831293770285
41,6.554393409854003,6.675823221634848,0.01818948880900823
306,5.459256002523462,5.6937321388027,0.04118144840030078
7,6.327611431886867,6.021023349349527,0.05091959701010992
243,5.8119605729608,6.018593214496234,0.0343323820320244
149,6.70676533833316,6.660575149839686,0.006934864850910842
118,6.571752147685222,6.375024819828097,0.030859068539662613
109,6.124965052374046,6.419994928147142,0.04595484561515752
332,5.788623531393905,6.028278520230698,0.039755128770596566
340,5.906876889653669,5.66988092298052,0.04179910828683978
116,5.785495479699304,5.676753802268282,0.0191556092123587
8,7.17981016545348,7.003065458786462,0.02523819143304795
14,5.8501497282421315,5.998936561946683,0.024802201551581173
75,6.603263503114283,6.6039438246004725,0.00010301745506304964
318,5.3150509638715935,5.003946305945459,0.06217186174769582
185,6.44937446409876,6.777646593635117,0.04843453033456141
20,6.423142729186038,6.522092798170152,0.015171521173675331
235,5.2990308745322965,5.10594547390058,0.037815797606669824
97,7.941631457200503,7.351799869057777,0.08022954904216141
326,5.348178578577064,5.049856007249537,0.05907546094368978
191,4.8025395156135104,4.787491742782046,0.0031431433493648736
362,6.204763557429327,5.713732805509369,0.08593869693145094
343,5.964344619699645,5.768320995793772,0.03398278702742312
81,5.658209611357348,5.564520407322694,0.016836887490135368
67,7.722894884495951,7.621195162809845,0.013344327170938228
146,5.85406662013989,5.945420608606575,0.015365437448519856
62,8.308344649372577,7.559038255443384,0.0991272128289079
307,5.659612423785033,5.8664680569332965,0.03526067663554238
246,5.811105475170972,5.945420608606575,0.02259135934658159
308,5.301803770049672,4.875197323201151,0.08750547281815502
274,5.8494682874488975,6.401917196727186,0.0862942915851385
384,5.205508032811511,5.3471075307174685,0.02648151305963319
309,5.778163142760814,5.966146739123692,0.03150837627411243
328,5.268093857585165,5.043425116919247,0.04454685763296434
240,5.504997625190766,5.579729825986222,0.013393516017103365
74,7.067973738549354,6.96979066990159,0.014086946552320314
60,7.847851853847605,7.845807502637805,0.00026056606781560567
115,5.835680773733143,5.3706380281276624,0.08658985080914237
26,6.70771545799186,6.934397209928558,0.03268946745827289
72,7.0408516249227855,6.8658910748834385,0.02548257001620394
303,6.115343475964213,6.680854678790215,0.0846465355130889
226,5.584900887915671,5.093750200806762,0.09642221698094242
374,6.753024210832217,7.110696122978827,0.050300548070218054
272,5.291829843574041,5.755742213586912,0.0805999213998444
277,6.832654580522103,7.237778191923443,0.05597347703379649
183,6.262452848152555,5.655991810819852,0.1072245253560214
46,5.530098197947949,5.272999558563747,0.0487575689185589
222,6.148005117465031,6.74993119378857,0.08917514253737051
360,5.750977980838408,5.472270673671475,0.05093083361315922
1,6.18977691235554,6.267200548541362,0.012353783094406066
65,7.7004879466961125,8.314097335405807,0.07380348869583497
208,5.339457650440403,5.0238805208462765,0.0628154129630789
184,4.554173189575318,4.762173934797756,0.04367768755831304
212,5.089829588441981,5.602118820879701,0.09144562063345792
138,5.990623591829498,6.133398042996649,0.02327819752872167
132,6.182613682590514,5.820082930352362,0.062289619680076236
160,5.77190695310917,5.332718793265369,0.08235726969110894
114,7.531559586652465,6.985641817639208,0.07814854858930476
302,5.098658280764231,5.493061443340548,0.07180024593652919
99,5.564893621578684,5.627621113690637,0.011146360219481007
319,6.212129948009007,5.726847747587197,0.08473810057658104
315,5.768672600675002,6.184148890937483,0.06718406972240566
170,6.095347243557902,5.8971538676367405,0.03360831010512309
389,5.762556017565626,5.966146739123692,0.03412432353079692
25,6.457762111063489,6.669498089857879,0.03174691347709829
273,5.530338498014835,5.638354669333745,0.019157392121215033
95,5.683640961561867,5.5909869805108565,0.016572025900612023
144,6.504688789018466,6.042632833682381,0.0764659988540969
17,6.655305363776307,6.4692503167957724,0.02875990846999532
121,5.572897789875762,5.697093486505405,0.021799834762027726
252,4.577754386202136,4.770684624465665,0.04044078648043903
137,5.84347212869754,5.375278407684165,0.08710129699404479
