Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
58.3826,0.1336,0.0076,0.7269,3.8325,-44.7896,3.1525,-0.0483,-2.4912,0.8004,-0.0417,-0.313,0.0303,-0.8679,0.9485261998502237,0.9365857517483182
