,y_predicted,y_actual,Relative Error
5,4.406438008514917,4.465908118654584,0.013316465220422537
73,6.361786141974966,6.320768294250582,0.006489376894529458
291,4.744831299128877,4.795790545596741,0.010625828209835562
136,5.713490088803364,5.723585101952381,0.0017637569756013944
7,4.828756257144238,4.875197323201151,0.009525986945369285
166,4.41127404553872,4.430816798843313,0.004410643497987787
46,4.747665329359319,4.564348191467836,0.04016282943403807
23,4.842539457695608,5.003946305945459,0.03225591131105363
128,5.532208983264645,5.560681631015528,0.005120352079153851
349,4.431281651572025,4.532599493153256,0.02235314232688714
39,4.484591334732188,4.418840607796598,0.014879633091897217
45,4.291656741312455,4.248495242049359,0.010159243874373594
311,4.680340186195687,4.454347296253507,0.05073535467974374
232,3.7761455753137803,3.6109179126442243,0.04575780083257612
365,4.419069946765228,4.356708826689592,0.01431381406386555
385,4.496851560242873,4.6443908991413725,0.031767209544264624
49,4.5393582450097005,4.605170185988092,0.014290881405128911
125,3.4197052854629,3.4011973816621555,0.005441584749103787
175,3.8751999304834612,4.02535169073515,0.03730152587593315
318,4.738529413465421,4.700480365792417,0.00809471473381845
48,3.6867021849668595,3.6888794541139363,0.0005902250735378661
