Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
0.7939311003486618,9.45919520814244,-3.153731633374738,10.66991915555405,1.9389907438362417,4.008009801870511,-1.1782046837885343,0,0.9529767365748283
