Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
4.1673824666386405,-4.330137962397362,14.540655627302495,16.26649754139441,10.287903900884048,12.051963273935645,-12.608397275005268,0,0.9819592368756115
