Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
61.1401,-0.1699,0.0338,0.174,3.8182,-32.7336,3.3883,-0.0113,-2.0004,0.6222,-0.0174,-1.2163,0.0113,-0.7049,0.9039046933185049,0.6662363549973749
