Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
54.6588,0.1789,-1.9281,0.1188,0.0411,-1.0345,0.011000000000000001,-0.0011,-51.4952,0.2144,-0.1022,0.2614,0.7182463065157997,0.3888187247365025
198.5942,0.3211,-2.4192,-0.525,0.1159,0.4581,0.0055,-0.0014,-200.9346,1.3129,0.3028,0.2025,0.7222157050890733,0.6034337831844421
