Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
163.6715,0.1532,-2.4219,-0.4919,0.1201,1.5052,0.0036,-0.0004,-164.5941,0.9218,0.6564,0.2446,0.6210919509004875,0.5966858354965927
119.1407,0.1212,-2.2673,-0.2597,0.0819,0.4705,0.0025,0.0003,-119.725,0.7579,0.5062,0.296,0.5767818366709472,0.0689057061177113
