Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
10.414975000720165,-17.834457539739667,20.629004528884863,44.816092522695676,16.22633611312726,17.317862540114277,-41.46327113417433,0,0.9330660514761024
