Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
59.2546,-0.1333,0.0404,0.0244,4.004,-26.8668,3.0098,-0.0072,-2.0408,0.371,-0.01,-1.2321,0.0046,-0.6684,0.9965997526928686,0.935290906777551
