,y_predicted,y_actual,Relative Error
114,4.648861018871735,4.762173934797756,0.023794367336738856
110,4.699800878241172,4.787491742782046,0.0183166612606868
105,4.963966654533993,5.0106352940962555,0.009313916663870783
137,5.533201069013599,5.730099782973574,0.034362178917902934
77,5.651963985889559,5.720311776607412,0.01194826320435084
54,5.604296426189142,5.541263545158426,0.011375181944881572
12,4.961848376894396,5.017279836814924,0.011048110076259362
144,5.03822220801108,5.111987788356544,0.014429921079521775
23,5.2269691454782645,5.187385805840755,0.007630691280556113
9,5.102072594429352,5.135798437050262,0.006566815858194149
18,5.223129165914519,5.225746673713202,0.0005008868516052804
224,4.772189102146237,4.812184355372417,0.00831124709125666
226,6.157013331396154,6.021023349349527,0.022585858608457146
244,7.128354271058578,7.003065458786462,0.01789056706801473
65,5.098824463539062,5.093750200806762,0.0009961742394622765
26,5.223294734939117,5.19295685089021,0.005842121342430497
66,5.040206199067576,5.0689042022202315,0.005661579309406823
95,5.052528893981409,5.093750200806762,0.008092526174295905
139,5.442071119634243,5.241747015059643,0.03821704939194234
127,5.267481582644338,5.087596335232384,0.03535761006945887
4,5.183918193207406,5.14166355650266,0.008218086664053735
235,7.668548224433272,7.845807502637805,0.022592866081016773
138,5.477149477453056,5.634789603169249,0.02797622215167183
13,5.037337232489625,5.0106352940962555,0.005329052470617984
122,5.1156584399716,5.198497031265826,0.015935104087970345
44,4.994351584566644,4.976733742420574,0.003540041130972948
167,5.698930559995244,5.75890177387728,0.010413654588461553
5,5.121585077186655,5.081404364984463,0.007907403016196414
83,4.869859977301676,4.875197323201151,0.001094795870943456
8,5.1443189919510655,5.225746673713202,0.015582018579610373
171,5.513344456998713,5.442417710521793,0.013032212933563917
154,5.5115411742058225,5.393627546352362,0.021861655600080115
89,4.67193163719942,4.634728988229636,0.00802693082254954
186,4.9611788227523475,4.820281565605037,0.02923008858085764
41,5.568700858068247,5.560681631015528,0.0014421302251852192
86,4.617462617028848,4.499809670330265,0.026146205132704645
76,5.6556056189687425,5.730099782973574,0.01300050030999174
246,7.687591179382279,7.621195162809845,0.008712021560140022
79,5.677695926066582,5.777652323222656,0.01730052131283684
20,5.087367855847687,5.049856007249537,0.00742830063754264
233,6.849226361481668,6.8658910748834385,0.0024271741599182057
63,5.033314440410753,4.948759890378168,0.01708600778893785
119,5.281604305988694,5.332718793265369,0.009585070816264873
173,5.200688215481773,5.19295685089021,0.0014888174143479571
