Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-0.503326852111446,-0.5340084194875299,-0.2661835606381637,0.02501103957945494,2.03549264701081,7.350538189848003,0.9105288980511602
-0.4436947387709536,-0.4860197039460673,-0.2748837878091755,0.036164328398486816,2.348878537094813,7.147341517828621,0.9102196284015608
-0.6012613310227168,-0.4887380622934258,-0.2860645485201649,0.024995482190775964,2.7540912099690003,7.288897641381777,0.9210662630660263
-0.5808934422516308,-0.4928313390050466,-0.31172840850208083,0.0518501656272449,3.503023052127549,7.132152323978986,0.9192347950121356
-0.3233296419613244,-0.5324366880817488,-0.1412686854851596,-0.1049944408758708,1.8739043457189404,7.5671393273384,0.9243315462342616
-0.4969856823731877,-0.5022174880017478,-0.2458571333961982,0.0009894136909817663,2.390918435420664,7.310528878166287,0.9316554419193598
-0.4632371771607934,-0.5048449547066224,-0.2455331256471416,-0.003250760079796959,2.6480819135083618,7.287171793385505,0.9202203862031968
-0.2081301280786801,-0.5575469116433311,-0.09422517184508866,-0.14930237241065142,0.9379444034464368,7.748836918595886,0.9304523362215132
-0.6283791183832502,-0.490700608414243,-0.32031248182251865,0.04217541097648847,3.1773460068089783,7.2481138600487505,0.9323246457604684
-0.9229571285537804,-0.5227567879098907,-0.2888977882791793,0.01640228478994821,3.644837394588445,7.690889453770675,0.915370328041146
-0.5355627220196384,-0.4755923816530458,-0.25156585269840465,-0.005522738630034052,3.008340302833988,7.250798717394475,0.9254993159343292
-0.7030879496673901,-0.4973322746112887,-0.3303510571463533,0.07724422993985469,2.765196271641289,7.280703429907204,0.8979514124861925
-0.8856435951354807,-0.4822506121659963,-0.35264632156651204,0.08052988400790377,3.778049314433552,7.3197567368709455,0.9147042527099922
-0.3986832000942009,-0.5535674485796462,-0.15924082459130784,-0.09586411696939544,1.8643133169260349,7.645059780785939,0.9187686891902712
-0.7338220288128543,-0.5395606119706574,-0.23875313204475976,-0.04451079702874616,3.433366921098746,7.676876321231744,0.9226723880047109
-0.5015625212237813,-0.49338687840545903,-0.2620011562462933,0.011648117253445278,2.523098845197744,7.274791425426609,0.9259906551149631
