Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-0.7494,-0.5499,-0.2048,-0.0345,3.2014,7.7004,0.8784694504178271,0.7819853764739126
0.2088,-0.527,-0.1212,-0.0436,1.1411,6.7751,0.8608359776416503,0.6944902543621081
-0.1172,-0.5342,-0.2039,0.0421,1.379,6.8378,0.8518107220482223,-0.19545831097357325
