Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
1.1121,-0.4578,0.1055,-0.1094,-0.1267,5.4611,0.9587569787514171,0.0
