Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-2.418309728029376,-0.7255045366033612,-0.3058664953762231,-0.14504580940569645,2.6082892221790956,12.65445679820984,0.9242225544968841
-2.344839595968617,-0.7269455483131373,-0.3710584757792821,-0.1177751931873814,2.9498025534078347,12.347123876856287,0.9390707087727996
-3.5852549367080457,-0.7825623162098743,-0.3020991289961469,-0.17568470973367345,4.229925494783698,14.140360428177571,0.9615171022805544
-2.2425327274662337,-0.7282361108799786,-0.29938153060797346,-0.1535616744074617,2.2186690226150265,12.450186852569725,0.9297953717331868
-1.6883944083414284,-0.71679011338265,-0.3387427045486506,-0.08875901861557023,2.40763742416014,11.569920626810827,0.8929412952789413
-2.3854037753456483,-0.7325499596561881,-0.3001756319089919,-0.1899489441744271,1.9800928035728456,12.75045583739842,0.9383283100814268
-2.1144273986331403,-0.7329553908074893,-0.32694447142413874,-0.12391752542649148,2.438834825932611,12.21407480198915,0.9310442282642636
-1.831059202797087,-0.682721449463312,-0.334904487584448,-0.10046323458232707,2.408903544682481,11.72679891963454,0.9143006540986972
-2.098695195338371,-0.7096743434961821,-0.3518753406542852,-0.0954406385860414,3.060786495860942,11.985904853470766,0.911742031689186
-2.628376105712356,-0.7178105115810214,-0.2927699780102483,-0.1678160177364622,2.4842278895443894,12.971175502547505,0.9356832255987858
-2.04349518992058,-0.7107886023661716,-0.22515569722885664,-0.2543490339970671,1.4971375309761452,12.541338988917234,0.9241075390187704
-1.8320433146074144,-0.7033215450410079,-0.3640343897640498,-0.10159492777399716,2.554860723735559,11.710964478531892,0.9360188325626164
-2.1088613105893934,-0.7119207913949983,-0.3535453604294111,-0.10102707069663558,2.8969460454187383,12.036573544979,0.9148561624618878
-2.1799647335502508,-0.7081228611705302,-0.3547025265870677,-0.10191558866281314,3.2945393659590696,12.071033998518402,0.925359079883326
-2.1712249599416618,-0.7015405833344288,-0.23861875678983266,-0.2808344766923801,2.319607668906268,12.620374478822374,0.9234232230057576
-2.1018621506657267,-0.7083122331562443,-0.33161589293046506,-0.1115260557591703,2.064181315270502,12.142384263325212,0.9211753071350952
-2.4971636519776936,-0.7580846902763779,-0.3282573358683767,-0.13258632253301986,3.0867987358146585,12.668894476131472,0.9202027293719832
-2.277574296144418,-0.7149318208495445,-0.3152864049978007,-0.15274820095378994,2.5141226835803856,12.44469531249676,0.9422175433536776
-2.8747112102490577,-0.7249912666731558,-0.26135499275915075,-0.1894330780763284,2.5962071138171607,13.34737130919323,0.9395022996685768
-2.0540061067863915,-0.6877673698286026,-0.22096550996604555,-0.2362249113856225,1.9025135983404808,12.511979237041357,0.9307368565080208
-2.0782583889536985,-0.7095595501512597,-0.2208442435452688,-0.2576317805042916,1.3895068037294296,12.575280864902235,0.9206177154637142
-2.8301258382580605,-0.7655605938764479,-0.30462789222058195,-0.17808194619748574,2.9337471330479854,13.254626632386149,0.9447255512838688
-2.8374515428365137,-0.7402537226344749,-0.2553298018874961,-0.2467295797872469,2.4845442560669504,13.462593318669612,0.9493555095243208
-2.165599644821131,-0.7103835238136984,-0.2970927667379016,-0.17467166987108707,2.673535180571994,12.363930143927648,0.9224521393052086
-3.2997188779277944,-0.7365092389955226,-0.3236942679397541,-0.1920206741777708,4.2438369387990384,13.675405688816365,0.9597654477491152
-1.9364084368482843,-0.7299469168711052,-0.3137209388017368,-0.14659479661020314,2.1847759638484656,12.064608459518439,0.9306336990692622
-2.9875649756022566,-0.7547083865079999,-0.2779172935094621,-0.2163936263474765,2.8366392579695496,13.567590314128052,0.9534937229362328
-3.455064072478036,-0.7874477418401573,-0.3191585711435173,-0.18919130643017454,3.433062278616537,14.061427832398213,0.9671467717421818
-2.130370493238728,-0.7382027499510848,-0.3621307587443601,-0.04662941395375431,3.091198635222072,11.943640374640124,0.9073447597579732
-1.9895362917597987,-0.7099404616366805,-0.3768627668373024,-0.07419652607295413,2.9729043012433287,11.77565199620642,0.8983527848072113
-2.3669847069411967,-0.7044268263942715,-0.2845376602415044,-0.22015746194917002,2.408039188302711,12.71885700174551,0.934698332809872
-2.6687747531365806,-0.7741404451098979,-0.3309141359730978,-0.15582699279810486,3.122189377961232,12.9542295264514,0.9328208320923076
-2.151163439383441,-0.713224597726665,-0.316653824063724,-0.15440941253097362,2.3103785978287057,12.314155628044805,0.9384959641943292
-2.348934456627129,-0.7544387947807459,-0.31827351854611097,-0.16824279892839256,1.916659458184334,12.660698883980976,0.9486312749625028
-2.324100247708147,-0.7355788873992591,-0.29607037326601304,-0.18208431165202105,1.9893086081984719,12.688356538271403,0.9472644121185892
-2.261921183829484,-0.7354267872366964,-0.3647456739942768,-0.09707462754124012,2.424443330117003,12.257578334354765,0.9448646918493344
-1.90936710359232,-0.7108132719460623,-0.3437266945524602,-0.11551987347847792,2.5119654733725687,11.864989149793232,0.922547050750683
-2.4712446580991507,-0.7362860638207485,-0.3162653975287739,-0.16102750773236718,2.0432667514389404,12.827747535242164,0.9461723741293137
-2.841753390730561,-0.7471203480472595,-0.2767144046996459,-0.2446839163347385,2.8494435994434664,13.360659261449015,0.9345084795709424
-2.1019923625537658,-0.7365414435731273,-0.27021466904101,-0.2148331208046628,2.428250931808698,12.420606120813934,0.9163038667369984
-2.3020462373738133,-0.7452865306015756,-0.34254883661392044,-0.12590765955982292,2.2480448822133745,12.472455467769434,0.9327222378604552
-2.1380111819768914,-0.6678155260504316,-0.27109189051079313,-0.18345654558127306,1.9937257714914625,12.38055933613066,0.9357469297248764
-2.868732359221363,-0.7146562034385344,-0.2126400370750956,-0.2672002159321197,2.101139128058044,13.617317158760422,0.9400610183637444
-2.1503718822293583,-0.7560084706702676,-0.3091235761934804,-0.14501397749666145,1.442483774875336,12.39143042889932,0.9380779710078556
-2.7125805333302577,-0.7401524347045171,-0.329925917986468,-0.1179374107097632,2.8215472443584773,12.89106726167768,0.929862881568122
-2.0739689233209964,-0.7088109383586452,-0.3538726268102145,-0.09725574767526636,2.6321613592832023,11.996296116446171,0.9185667536963394
-1.9903711650376863,-0.7000384813602534,-0.3136942057617401,-0.1183407773289076,1.8874812924072841,12.025455201803133,0.9372796843459562
-2.6103665442488,-0.7143096402094355,-0.2379995937353362,-0.260910335135232,2.1556312448399444,13.236312156383107,0.93926543320871
-2.1525726385759545,-0.7101855359907606,-0.3091876427812985,-0.10572901523132522,2.6659276975846327,12.190939637447364,0.907709052191868
-2.0360634296254294,-0.7206869461996159,-0.3342208150556273,-0.11066531953658908,2.5515087884189933,12.033593459144068,0.9098312930160776
-2.5698673627220567,-0.7197799916966716,-0.273551518702017,-0.2070420716600128,1.8956639696208344,13.053567582540126,0.934784702724628
-2.448193674639916,-0.7363615707703141,-0.31822593531017906,-0.16459340379185106,3.0336337174050403,12.677424161234867,0.9289767219732924
-2.2287151306035544,-0.7156211434718899,-0.38931288246780416,-0.07081199008166468,3.2570027696335697,12.023015448285301,0.9268545964010444
-3.0682141475913545,-0.7078696808352601,-0.06932883834993643,-0.4866766972038719,1.8193904262263998,14.43145746051517,0.9568243173122146
-2.2935947053486823,-0.7330445237880282,-0.34594682605064503,-0.16853674127905385,3.170195109601767,12.38316225588641,0.9318382560088044
-2.036859794084092,-0.7186695113806656,-0.27539194491497554,-0.21208151209644666,1.9632579228061209,12.37505772700734,0.9302080768523928
-1.9482953836519483,-0.7245314371979836,-0.3686912925300041,-0.07441150838123023,2.4199796911470686,11.805808439194465,0.9335194143314844
-2.654873535439374,-0.7489807078189252,-0.2827684522054101,-0.23567477064579576,2.5692243237573105,13.174638003427965,0.9487567764525516
-2.0428240553847767,-0.6774380570741112,-0.3070660076303101,-0.11844996311705702,2.2688079867561743,12.066996800870932,0.9241677692937182
-2.065817249350372,-0.6759580079064667,-0.24144650167163506,-0.2118988975251851,2.353438658234766,12.3324853816015,0.903135312723272
-2.4562126185949187,-0.7231270951676956,-0.32363333173229925,-0.15338990096288074,2.943996771701355,12.646401775759964,0.9516645533503836
-2.2955176981734944,-0.6737178129702129,-0.2291716623242498,-0.2352476246080777,2.282672916574601,12.731097046790495,0.9119280550282884
-1.8856521820728167,-0.7090058189300409,-0.3580769431426436,-0.08439838091145503,2.2859436384489964,11.78230871218831,0.917461971366698
-2.7596235682516284,-0.7619380785246604,-0.2749906262354802,-0.23966163631625914,2.9130639014033584,13.332018905572458,0.933404043515342
-2.8875757982402366,-0.76008318827226,-0.2863875391704073,-0.20972846150131608,3.0605270621323997,13.397583784541332,0.9459639892797356
-2.38374537391948,-0.6990332023391626,-0.2836877175560235,-0.19204719733839395,2.3912872104472243,12.683725041231073,0.9321367580425006
-2.2334389223164965,-0.7176248414185786,-0.3230782629664062,-0.13233244033321734,2.3126772612136604,12.366780473222981,0.9195145243415332
-2.4511451398988746,-0.6942100286900927,-0.27251631346924554,-0.1911028055887107,2.2277590643913605,12.784857831412813,0.9325854395115559
-2.487340671468377,-0.7230034389511952,-0.2961924069683069,-0.18393102686521065,2.413218677189904,12.806184042152536,0.9236677496925672
-2.414788107743025,-0.6801782373662235,-0.20597058645047006,-0.2490638527771229,1.7469643233707597,12.9623936455459,0.9271029717755304
-2.6052213317963755,-0.7355138787585753,-0.2746889395740616,-0.19670628307300086,2.362961912472488,13.060941222242878,0.9316455706435536
-1.8419913725597183,-0.7462068773104403,-0.3868041678808843,-0.045723607391119137,3.1460641508792206,11.609413093820837,0.909820776496544
-2.2762948036309023,-0.7271807647306037,-0.3949337785508511,-0.06934978719584882,2.967986768606393,12.108584805601055,0.9360452939078154
-2.638784702613592,-0.7632130247671447,-0.3288125077453508,-0.13020607945649745,2.588094851295756,12.91619190198889,0.9356081976173184
-3.4144645710766763,-0.8338065181788286,-0.4191265547371717,-0.12251383805027916,4.850624011678452,13.618765497610335,0.96054104887258
-1.997707074964512,-0.7573065680891159,-0.3643163085434363,-0.04279035942059994,2.739839337787575,11.812162259996727,0.9171295178926092
-2.8722306997708165,-0.7774385037951833,-0.3422264258266244,-0.1444615440794542,3.1882458179551576,13.179093085053005,0.9486617834200426
-2.133167371638013,-0.7302026873064825,-0.3424488228831644,-0.12804640105756748,2.587895631874521,12.210299393707668,0.9291606665491612
-2.0838857421903194,-0.7043388444221569,-0.33211784538913164,-0.13817716034256916,2.3895425093296887,12.150014433582669,0.9323533957080063
-3.3187892396889263,-0.7841880550674668,-0.3342278806232035,-0.20101973975974485,4.2987130267727425,13.774752056090465,0.9424219399404978
-1.6984315458200947,-0.7238854948879713,-0.36225430845219775,-0.06889905036681038,2.609768022135883,11.522179931636574,0.9160272603789492
