Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
121.8019,0.1373,-0.2256,-0.0139,0.0791,-0.0032,0.03,-0.0434,-12.258,0.8869,0.0512,0.2673,0.8930664786506,0.8990117263747383
