Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
60.395,0.0496,0.0214,0.6262,10.3995,-42.4363,3.4267,-0.0194,-2.1918,0.8138,-0.0399,-0.7034,0.023,-0.7739,0.9629729001831482,0.9040520722362813
