Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
62.4492,-0.1161,0.0358,-0.0177,4.9953,-30.9953,3.0299,0.0147,-2.1066,0.4605,-0.0102,-1.3511,0.0129,-0.716,0.8865544525052015,0.9282609962481494
