Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
4.5544,-9.5943,22.7652,23.1547,10.0777,-23.976999999999997,-13.1205,14.0744,0.9347731052740338,
4.5544,-9.5943,22.7652,23.1547,10.0777,-23.977,-13.1205,14.0744,0.9347731052740338,
