Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
1.3902,2.4917,8.8805,2.6997,2.8944,-9.9883,0.102,6.2543,0.9810022042975494,
1.3902,2.4917,8.8805,2.6997,2.8944,-9.9883,0.102,6.2543,0.9810022042975494,
