Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
35.9192,-0.0964,0.0223,0.0324,1.9415,-16.1074,1.8672,0.0072,-0.9199,0.2496,-0.0126,-0.5895,0.0073,-0.5193,0.9208269117000902,0.932443080517564
