Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
2.094325402877696,1.2521931410150955,10.565246170442435,3.7289723735017737,4.250689504352492,8.091977085577401,-4.365332378264078,0,0.8861899781892764
2.0943254028776987,1.2521931410150824,10.56524617044248,3.728972373501776,4.250689504352496,8.091977085577394,-4.365332378264075,0,0.8861899781892765
