Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
31.0895,-0.1018,0.028,0.0241,1.6936,-13.4834,2.9012,-0.0103,-1.0735,0.1779,-0.0122,-0.6122,0.0071,-0.4876,0.91467819473337,0.9327923809274333
