Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
0.7791447958410505,-0.6346434307222606,-0.11070622900466098,0.00480657783224947,0.1835833069731052,7.065148341993065,0.9566070936571509
