Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
59.8794,-0.1683,0.0311,0.1184,4.0216,-32.8428,3.3852,-0.006,-1.9484,0.5294,-0.0091,-1.3111,0.0126,-0.7026,0.9020064886032655,0.8245067598369008
