Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
4.554361762791427,-9.594333882047321,22.765185757881635,23.154746669419705,10.077732983346587,14.074351501453723,-13.120543977772462,0,0.9347731052740338
4.554361762791418,-9.594333882047284,22.765185757881618,23.154746669419715,10.077732983346586,14.074351501453714,-13.120543977772467,0,0.9347731052740338
