Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
179.4038,0.2521,-0.301,-0.0781,0.1347,-0.0083,0.0561,-0.2774,-18.1123,1.528,0.0749,0.1748,0.8747574521390287,
179.4038,0.2521,-0.301,-0.0781,0.1347,-0.0083,0.0561,-0.2774,-18.1123,1.528,0.0749,0.1748,0.8747574521390323,
