Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
121.8721,-0.1259,-0.1987,0.0439,0.0692,0.0205,0.0193,0.0253,-11.9478,0.0421,0.0129,0.1637,0.8877085885661473,
121.8721,-0.1259,-0.1987,0.0439,0.0692,0.0205,0.0193,0.0253,-11.9478,0.0421,0.0129,0.1637,0.8877085885661455,
