Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-1.9929490659933504,-0.5519812939893591,-0.4074338404172214,0.011955084253169657,4.577557830919902,10.02584705449169,0.6962174687726336
