Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
155.9363,0.1346,-0.2509,-0.044,0.1124,0.0173,0.0384,-0.0574,-15.6671,0.9116,0.0588,0.255,0.6371658849207859,
134.7135,0.1309,-0.2426,-0.0372,0.0979,-0.0009,0.0356,-0.0766,-13.5441,0.9485,0.0592,0.2559,0.601998150615052,
134.7135,0.1309,-0.2426,-0.0372,0.0979,-0.0009,0.0356,-0.0766,-13.5441,0.9485,0.0592,0.2559,0.6019981506150505,
