Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
2.5606,-1.7042,10.9598,25.2291,8.9653,-19.6369,-11.1013,8.0356,0.8658959201488774,0.8512269648800607
2.5606,-1.7042,10.9598,25.2291,8.9653,-19.6369,-11.1013,8.0356,0.8658959201488774,0.8512269648800607
7.3332,-10.9345,17.6222,47.908,11.2421,-22.8149,-22.9658,16.5566,0.9913437976904742,0.9816358043459898
