Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
2.6777,0.8146,0.8792,-1.4339,10.8289,21.1265,8.8932,-19.4162,-11.7501,7.746,0.9816411968698552,0.9876126338284116
