Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
2.8258,-4.186,16.4314,44.8166,11.3589,-25.6044,-15.9798,10.3344,0.8876220173724659,0.8400659452577578
2.8258,-4.186,16.4314,44.8166,11.3589,-25.6044,-15.9798,10.3344,0.8876220173724659,0.8400659452577578
10.5886,-19.2653,24.5273,40.0851,23.3583,-24.0964,-50.9975,3.1942,0.9863730118616332,0.9571579482166412
