Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
4.4549,1.0214,1.1083,-5.9425,12.0939,32.908,10.4983,-23.5523,-15.3629,13.8214,0.9864956010321607,0.9809492755216819
