Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
1.4306,0.49,0.5367,4.2144,7.2809,2.0814,2.8229,-9.5173,-0.0374,5.2911,0.9877069660614359,0.9876969859253647
