features,VIF Factor
CRIM,7.3325378469134215
ZN,5.4722054654634675
INDUS,10.919140873058552
CHAS,1.5315907061154765
NOX,7.040808299745139
RM,5.116532272998686
AGE,2.8080423123456533
DIS,10.939981119703779
RAD,8.558814476367214
TAX,15.056829195168895
PTRATIO,4.188884406796654
B,3.355957275689647
LSTAT,4.651659416692619
