,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T
0,1.0,0.2151113796169455,-0.05129329438755058,1.8229350866965048,0.2,0.8
2,1.0,0.12221763272424911,0.0,1.1786549963416462,0.15451174289245984,0.6180469715698393
3,1.0,0.20701416938432612,-0.05129329438755058,1.8229350866965048,0.19592476489028213,0.7836990595611285
14,1.0,1.6937790608678513,-0.05129329438755058,1.8229350866965048,0.2032520325203252,0.8130081300813008
16,1.0,1.667706820558076,-0.05129329438755058,1.8229350866965048,0.17857142857142858,0.7142857142857143
17,1.0,0.02955880224154443,0.0,1.1786549963416462,0.15006002400960383,0.6002400960384153
27,1.0,0.06765864847381486,0.0,1.1786549963416462,0.16223231667748214,0.6489292667099286
42,1.0,1.6974487897568136,-0.05129329438755058,1.8229350866965048,0.195160031225605,0.78064012490242
44,1.0,0.058268908123975824,0.0,1.1786549963416462,0.15365703749231716,0.6146281499692686
47,1.0,0.12221763272424911,0.0,1.1786549963416462,0.15852885225110971,0.6341154090044389
48,1.0,1.2837077723447896,-0.6931471805599453,1.3862943611198906,0.12790995139421846,0.7674597083653109
50,1.0,1.244154593958768,-0.6931471805599453,1.3862943611198906,0.11947431302270012,0.7168458781362007
54,1.0,1.2837077723447896,-0.6931471805599453,1.3862943611198906,0.13144058885383805,0.7886435331230284
55,1.0,0.6678293725756554,-0.6931471805599453,1.3862943611198906,0.1278118609406953,0.7668711656441718
59,1.0,0.6931471805599453,-0.6931471805599453,1.3862943611198906,0.13154433043935806,0.7892659826361483
61,1.0,0.1823215567939546,0.1823215567939546,1.8870696490323797,0.06868131868131869,0.6868131868131868
66,1.0,0.767790723555711,-3.506557897319982,-1.1086626245216111,0.06693440428380187,0.6693440428380187
72,1.0,2.8166056076565553,0.6280751838162305,3.0252910757955354,0.09541984732824428,0.9541984732824428
74,1.0,0.1906203596086497,0.1823215567939546,1.8870696490323797,0.06596306068601583,0.6596306068601583
75,1.0,0.19885085874516517,-0.916290731874155,0.7884573603642703,0.06176652254478073,0.6176652254478073
87,1.0,2.7166795278002644,-2.3025850929940455,0.7884573603642703,0.08136696501220504,0.8136696501220505
90,1.0,0.8903573498476506,-3.506557897319982,-1.1086626245216111,0.07363770250368189,0.7363770250368189
91,1.0,2.7265447837383743,-2.3025850929940455,0.7884573603642703,0.08090614886731391,0.8090614886731392
103,1.0,1.7173950539391927,-0.916290731874155,1.4816045409242156,0.0728862973760933,0.7288629737609329
118,1.0,0.1823215567939546,0.1823215567939546,1.8870696490323797,0.07027406886858749,0.7027406886858749
120,1.0,0.8441500540964727,-3.506557897319982,-1.1086626245216111,0.07256894049346879,0.7256894049346879
