Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
91.6892,-0.1364,-0.188,0.0246,0.0524,0.0072,-0.0099,0.0636,-8.8408,-0.0796,0.0284,0.1466,0.3927499614803367,
91.6892,-0.1364,-0.188,0.0246,0.0524,0.0072,-0.0099,0.0636,-8.8408,-0.0796,0.0284,0.1466,0.39274996148033736,
