Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
59.87943466749496,-0.1682632113315602,0.031135377079574082,0.11840992952496941,4.021551840815555,-32.84283690227993,3.385196849162684,-0.006011962912395117,-1.948371195429439,0.5293997042715646,-0.009136087960886347,-1.3111155670871908,0.012622299898704444,-0.7025573797503283,0.9020064886032655
