features,VIF Factor
CRIM,2.4483623260581107
ZN,4.178821117582834
INDUS,8.539892791366023
CHAS,1.3158947604678581
NOX,6.217025971701355
RM,3.2240953034980753
AGE,3.8062192051848402
DIS,4.95177201983453
RAD,4.839434079110981
TAX,9.36837035504596
PTRATIO,4.569905037795903
B,2.8681954853657685
LSTAT,2.88893082980604
