Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-0.262263485672094,-0.5988758987568863,-0.20344306630568704,0.048509705942419656,2.581998072886205,7.148909399305979,0.8133857779927365
