Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
8.1766,-14.8354,41.2418,12.6801,-2.3036,-20.4192,11.7322,32.277,0.9732470807619694,-0.8811443617095183
