Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
7.5587,-7.749,18.7036,28.7432,9.9664,-23.1799,-18.8989,18.2756,0.8380355377063804,0.7785486493249058
