Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-0.45387440051870775,-0.6209473201375714,-0.22698163847543057,0.009800404721764355,3.027954368707441,7.5156166036656025,0.9475714081676254
