Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
2.2627,0.7662,10.4666,5.605,4.134,-11.3892,-4.9669,8.795,0.9500112569819376,0.9410069235161465
