Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
4.5519,-9.9014,23.369,21.8446,10.7702,-24.7419,-13.6993,13.6999,0.9332988410451915,0.9418124402816879
