features,VIF Factor
CRIM,2.4145883932850736
ZN,2.502965610745925
INDUS,5.977091688541667
CHAS,1.69266150892859
NOX,4.619244301345934
RM,3.397634600820715
AGE,4.3523607548861944
DIS,5.130589146182802
RAD,7.568412940821035
TAX,9.690533485247379
PTRATIO,2.829992505740424
B,1.784624801762889
LSTAT,5.491170881324386
