Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-6.355249420991923,-1.5902446563202677,-0.8679731550692921,0.5713887832753368,7.742953282190187,13.979699710947244,0.8574019314610447
-5.597762718950476,-1.3006166486487265,-1.2916306504855621,1.1540709113124985,8.380211271415419,10.953015192683122,0.8197729930899039
-8.524054936620544,-2.176665432078324,-1.3317323017482652,1.0403504313186605,10.70680678305856,15.35135667729342,0.8368811500929546
-8.116764289925896,-2.036315899881918,-1.4492523999527789,1.2645500193127237,10.610636916586676,14.106033908838944,0.9327965985776638
-8.862698110320354,-2.2638904226858534,-1.4737487344669429,1.244853988491132,11.126294669028413,15.215378696904875,0.951365371780778
-8.523504404461923,-2.1762218422383963,-1.5143925585565925,1.3289316573316157,11.10889354876667,14.493033724678185,0.956666159267442
-8.581030234367152,-2.22125942863411,-1.4936667827906445,1.2833852370173189,11.147814765195134,14.769400754820293,0.9534051287820372
-8.460414333400951,-2.232241052321081,-1.5006783013647542,1.3312392685307557,11.154621521396773,14.535175613842506,0.9524729809057054
-7.021977249802487,-2.0649314601954587,-1.2467441003569382,1.051146254118559,10.75349549997315,13.348197413681426,0.9105231684973124
-7.021977249802487,-2.0649314601954587,-1.2467441003569382,1.051146254118559,10.75349549997315,13.348197413681426,0.9105231684973124
-7.301932670491277,-2.18071738102337,-1.1583101637469673,0.915083152394656,10.514824755575553,14.265101493528464,0.9090257639075584
-7.337617081319817,-2.091430627399542,-1.3133711724112642,1.1263264349553548,11.117966418474202,13.512490029094849,0.9598950430002224
-6.355249420991923,-1.5902446563202677,-0.8679731550692921,0.5713887832753368,7.742953282190187,13.979699710947244,0.8574019314610447
-5.597762718950476,-1.3006166486487265,-1.2916306504855621,1.1540709113124985,8.380211271415419,10.953015192683122,0.8197729930899039
-8.524054936620544,-2.176665432078324,-1.3317323017482652,1.0403504313186605,10.70680678305856,15.35135667729342,0.8368811500929546
-8.116764289925896,-2.036315899881918,-1.4492523999527789,1.2645500193127237,10.610636916586676,14.106033908838944,0.9327965985776638
-8.862698110320354,-2.2638904226858534,-1.4737487344669429,1.244853988491132,11.126294669028413,15.215378696904875,0.951365371780778
-8.523504404461923,-2.1762218422383963,-1.5143925585565925,1.3289316573316157,11.10889354876667,14.493033724678185,0.956666159267442
-8.581030234367152,-2.22125942863411,-1.4936667827906445,1.2833852370173189,11.147814765195134,14.769400754820293,0.9534051287820372
-8.460414333400951,-2.232241052321081,-1.5006783013647542,1.3312392685307557,11.154621521396773,14.535175613842506,0.9524729809057054
-7.021977249802487,-2.0649314601954587,-1.2467441003569382,1.051146254118559,10.75349549997315,13.348197413681426,0.9105231684973124
-7.021977249802487,-2.0649314601954587,-1.2467441003569382,1.051146254118559,10.75349549997315,13.348197413681426,0.9105231684973124
-7.301932670491277,-2.18071738102337,-1.1583101637469673,0.915083152394656,10.514824755575553,14.265101493528462,0.9090257639075584
-7.337617081319819,-2.091430627399542,-1.313371172411264,1.1263264349553548,11.117966418474204,13.512490029094847,0.9598950430002223
