Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
70.46767178389916,-0.17058733097458595,0.03093287654841867,0.07365864758220753,5.052826965752468,-34.372909042239215,2.849953953114785,-0.0035154278012806683,-2.089366450082103,0.5387694346889925,-0.01127605844787306,-1.5048999079604202,0.007034279900774342,-0.6964697642617756,0.8872758107981654
