Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-0.35074206007782915,-0.4576807139064376,-0.22264992790247062,-0.014988508994242755,2.7151894129484524,7.106062056780308,0.9041470006509278
