Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
2.209120160655375,0.2857586475704979,10.536535845983494,8.079227998360452,4.065033027444542,8.885333971156742,-5.079398776656766,0,0.944881302258404
