Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
1.3641949196888525,2.113110710804055,9.50827132009679,2.7880932406093373,2.878832514949474,6.270516354804596,-0.5374851524810391,0,0.9796349760663491
