Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
5.1358,-11.1184,20.0108,32.8053,11.7155,-25.4126,-15.2168,14.0397,0.9821107825860469,0.9826084749021857
