Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
34.0398,-0.111,0.0438,0.022,2.7812,-13.9785,3.0529,-0.003,-1.136,0.2506,-0.0139,-0.7528,0.0079,-0.5008,0.9981826409387632,0.978211799890943
