Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
29.43678166696575,-0.1133215322384736,0.02252904513079465,-0.0003875135861997406,2.2588417991768432,-15.613307117340273,2.908471509119176,-0.0102786854122273,-1.2519484022878378,0.24193426081781638,-0.00992258471118385,-0.5862334663580966,0.010853645428363376,-0.4788612875687607,0.9661532835967643
