Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
41.4855,-0.1352,0.0166,0.0218,0.7593,-10.1116,1.6468,-0.0006,-0.8511,0.3311,-0.0217,-0.8748,0.0043,-0.4409,0.9625643325545491,-13.606641207530679
