Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
28.3299,-0.1035,0.0223,0.0367,2.5979,-13.4068,3.2461,-0.007,-0.9535,0.2003,-0.0116,-0.6607,0.0073,-0.4954,0.9259251466339649,0.7166905465333504
