Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
53.5752,-0.1356,0.0529,-0.0394,3.7967,-23.4257,3.0194,0.0004,-1.8235,0.3512,-0.0103,-1.0651,0.0038,-0.6278,0.985875179672021,0.9961087339096368
