,y_predicted,y_actual,Relative Error
0,7.084907852602447,7.1929342212158,0.015018400737591277
1,5.903253870944424,5.8888779583328805,0.0024411972388053505
2,6.014335705569816,6.091309882077698,0.012636719851400283
3,6.105101607610147,6.186208623900494,0.013110941001405653
4,7.688134031017799,7.501082124259871,0.02493665629295907
5,6.5689730394507,6.856461984594587,0.04192963452431149
6,7.663358018136536,7.4360278163518485,0.030571456616231056
7,7.170571115562544,7.132497551660044,0.005338040935413867
8,6.8278820454105995,6.825460036255307,0.00035484921784429226
9,7.437513931586248,7.213768308118642,0.031016469327937096
10,6.607474400025695,6.70196036600254,0.01409825794496635
11,5.529612919137641,5.393627546352362,0.02521222898997614
12,5.974847010476569,6.089044875446846,0.018754643348214146
13,7.794668184067948,7.5485559791698735,0.0326038788845466
14,7.035499420922399,7.284134806195205,0.03413382534619483
15,5.5343472606417325,5.384495062789089,0.027830315768740344
16,5.745685467689883,5.717027701406222,0.005012703765037272
17,7.348798971913954,7.208600337960199,0.019448801068284328
18,7.4671728576036775,7.495541943884256,0.0037847945476078087
19,8.169394246053708,7.920446505142607,0.031431023585534394
20,7.292341456551518,7.288244401020124,0.000562145738529301
21,8.519771900009601,8.63141433550626,0.012934431271293012
22,7.43851214336106,7.520234556474628,0.010867003216436598
23,7.165860289718406,7.112327444710911,0.007526768898597959
24,7.058958881585662,7.16703787691222,0.015080008949683647
25,6.785983989161305,6.723832440821209,0.009243470727016695
26,7.390487283319339,7.358193752733032,0.004388785029520578
27,6.937873731251295,6.96979066990159,0.004579325285639569
28,6.945482719707262,6.927557906278317,0.0025874649727143295
29,6.6021345363866555,6.419994928147142,0.028370677902089882
30,7.217140242505406,7.088408778675395,0.018160840867034046
31,7.289100056880031,7.183111701743281,0.014755214667067995
32,7.0303934046648395,6.952728644624869,0.011170399998281722
33,7.663203593229562,7.903226808730733,0.030370280558823976
34,7.257857245124233,7.498315870766981,0.032068351052027884
35,6.89481831519452,6.821107472256465,0.010806286697264354
36,8.436789741704903,8.422442854870427,0.0017034115970498372
37,8.271453091434102,8.471777327885755,0.02364606961425492
38,8.591090375091433,8.52158353971753,0.008156563278402843
39,8.160802111795874,8.619027497297505,0.05316439536192542
40,7.400836900976383,7.550661243105336,0.01984254587845007
41,8.436789741704903,8.422442854870427,0.0017034115970498372
42,8.61111187103739,8.428799040653642,0.021629751700618406
