Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
62.44921460319588,-0.11614119673174819,0.03576279636839905,-0.017683818862180664,4.995290458992729,-30.995287642814354,3.0299453177034157,0.014737559274425417,-2.1065528724900044,0.4604665767449758,-0.010249306441785028,-1.3511126926597883,0.012946639500803908,-0.7159719893276253,0.8865544525052015
