Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
35.56345794676824,-0.11615837677363296,0.0449067495507863,0.028957399655241745,2.250239001267744,-14.348236357284925,3.105633771645188,-0.012839248916849982,-1.3910688577020986,0.26409128091892314,-0.0165241360454825,-0.7110419263838048,0.008168612006832455,-0.4918338831697653,0.9957853938535315
