Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-2.331780735364441,-0.6169934950753481,-0.46755890658238153,0.06962390508376637,4.703840671337945,10.417648800716657,0.9728136503650825
