Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
0.6117736673092473,-0.5488541735805968,-0.10525690169355296,0.08845736440137708,-0.26087987562423104,5.6328359987302505,0.9686018051742808
1.04862144925473,-0.5246446668877262,-0.015432257097204971,-0.019809378845505158,-1.287039887621379,5.518603216331493,0.987508430900514
-0.10646569646222216,-0.6140255403695515,-0.22005277465997866,0.19368368778198952,-1.2641609257564044,6.275237446171462,0.9543807822669657
-0.3135894943634101,-0.5689969129228498,-0.2111040268220785,0.1183632877916212,0.6791132951850436,6.593012457610728,0.958046757379713
0.8041226804356105,-0.5297307002535285,-0.05098918723582013,0.04594821648552616,-0.0185521805889568,5.516245200411509,0.9642832015234674
1.039889357521787,-0.4842122880456065,-0.05339686825434864,0.04347426250331066,-0.09721144260815427,5.231806943961537,0.9818830208606892
1.0390852372987118,-0.5505243200030439,-0.009799685442594795,-0.0046890400603267785,-1.1148571637677502,5.540517422301688,0.9867593624699516
1.184223186200084,-0.4804886398030717,0.04455201280711929,-0.020365829546664216,-1.2547559666865418,5.2974945311546415,0.9697403190205612
1.063054935430058,-0.5290673668541672,-0.01249418216557152,-0.023911890748086858,-1.4161937714944737,5.536458364967537,0.9881456268409377
1.0189324059585463,-0.48676639865175675,-0.03316291528491977,0.025153199196131126,-0.9178637017463807,5.337606633230209,0.9824020351005294
